filetype,size,duration,bitrate
video/avi,30149536,3000040,75497
video/avi,33173862,3300080,75470
video/avi,33173862,3300080,75470
video/avi,33132816,3300040,75432
video/avi,33132816,3300040,75432
video/avi,33144156,3300080,75429
video/avi,33144156,3300080,75429
video/avi,33129594,3300000,75428
video/avi,33129594,3300000,75428
video/avi,33102034,3300120,75374
video/avi,33102034,3300120,75374
video/avi,33096998,3300000,75374
video/avi,33096998,3300000,75374
video/avi,30084712,3000080,75305
video/avi,30084712,3000080,75305
video/avi,30061454,3000080,75283
video/avi,30061454,3000080,75283
video/avi,33044910,3300080,75272
video/avi,33044910,3300080,75272
video/avi,30038386,3000000,75238
video/avi,30038386,3000000,75238
video/avi,54005308,5400200,75155
video/avi,54005308,5400200,75155
video/avi,29985776,2999920,75092
video/avi,29985776,2999920,75092
video/avi,29951440,2999960,75017
video/avi,29951440,2999960,75017
video/avi,32935694,3300040,74950
video/avi,32935694,3300040,74950
video/avi,32921942,3300040,74941
video/avi,32921942,3300040,74941
video/avi,32916570,3300600,74935
video/avi,32916570,3300600,74935
video/avi,32909446,3300040,74888
video/avi,32909446,3300040,74888
video/avi,32876802,3300120,74855
video/avi,32876802,3300120,74855
video/avi,32859306,3300120,74802
video/avi,32859306,3300120,74802
video/avi,32842450,3300040,74768
video/avi,32842450,3300040,74768
video/avi,29851028,3000040,74764
video/avi,29851028,3000040,74764
video/avi,38894220,3600143,74596
video/avi,29831584,3000040,74591
video/avi,29831584,3000040,74591
video/avi,32778666,3300120,74560
video/avi,32778666,3300120,74560
video/avi,32707186,3300040,74431
video/avi,32707186,3300040,74431
video/avi,32630028,3299040,74266
video/avi,32630028,3299040,74266
video/avi,68185194,6900200,74193
video/avi,68185194,6900200,74193
video/avi,29642676,3000080,74192
video/avi,29642676,3000080,74192
video/avi,32576086,3299840,74131
video/avi,32576086,3299840,74131
video/avi,32583592,3300120,74122
video/avi,32583592,3300120,74122
video/avi,29614878,3000040,74072
video/avi,29614878,3000040,74072
video/avi,29597766,3000040,74040
video/avi,29597766,3000040,74040
video/avi,29500582,3000200,73808
video/avi,29500582,3000200,73808
video/avi,29500216,3000040,73806
video/avi,29500216,3000040,73806
video/avi,29492100,3000040,73789
video/avi,29492100,3000040,73789
video/avi,32437322,3300000,73772
video/avi,32437322,3300000,73772
video/avi,32439280,3300200,73768
video/avi,32439280,3300200,73768
video/avi,32416960,3300040,73700
video/avi,32416960,3300040,73700
video/avi,32352670,3300080,73574
video/avi,32352670,3300080,73574
video/avi,32345330,3300120,73550
video/avi,32345330,3300120,73550
video/avi,29370310,3000040,73460
video/avi,29370310,3000040,73460
video/avi,140915178,14400240,73393
video/avi,140915178,14400240,73393
video/avi,32289300,3300080,73383
video/avi,32289300,3300080,73383
video/avi,29324394,3000000,73348
video/avi,29324394,3000000,73348
video/avi,52755770,5400120,73305
video/avi,52755770,5400120,73305
video/avi,32247382,3300040,73272
video/avi,32247382,3300040,73272
video/avi,32190912,3300120,73174
video/avi,32190912,3300120,73174
video/avi,70184760,7200160,73133
video/avi,70184760,7200160,73133
video/avi,32122368,3300080,73008
video/avi,32122368,3300080,73008
video/avi,29185638,2999840,72967
video/avi,29185638,2999840,72967
video/avi,29177648,3000080,72948
video/avi,29177648,3000080,72948
video/avi,64177644,6600120,72932
video/avi,64177644,6600120,72932
video/avi,32110864,3300040,72894
video/avi,32073368,3299840,72877
video/avi,32073368,3299840,72877
video/avi,32034360,3300040,72810
video/avi,32034360,3300040,72810
video/avi,32025330,3300120,72792
video/avi,32022684,3300160,72766
video/avi,32022684,3300160,72766
video/avi,32012124,3300080,72694
video/avi,32012124,3300080,72694
video/avi,31988442,3300200,72686
video/avi,31988442,3300200,72686
video/avi,29092710,3000080,72680
video/avi,29092710,3000080,72680
video/avi,32007024,3300040,72643
video/avi,32007024,3300040,72643
video/avi,87195336,9000120,72619
video/avi,87195336,9000120,72619
video/avi,31958078,3299920,72612
video/avi,31958078,3299920,72612
video/avi,31966366,3300080,72569
video/avi,31966366,3300080,72569
video/avi,31929440,3300040,72527
video/avi,31906104,3300040,72479
video/avi,31906104,3300040,72479
video/avi,31913330,3300120,72478
video/avi,31913330,3300120,72478
video/avi,28974626,3000000,72401
video/avi,28974626,3000000,72401
video/avi,28962920,2999960,72362
video/avi,28962920,2999960,72362
video/avi,51999454,5400080,72171
video/avi,34660604,3600040,72159
video/avi,34660604,3600040,72159
video/avi,28869216,3000120,72130
video/avi,28869216,3000120,72130
video/avi,31692310,3300120,71925
video/avi,31692310,3300120,71925
video/avi,31627434,3300040,71820
video/avi,31627434,3300040,71820
video/avi,28799712,3000040,71803
video/avi,31640860,3300040,71786
video/avi,31640860,3300040,71786
video/avi,31618032,3300120,71759
video/avi,31618032,3300120,71759
video/avi,68963224,7200200,71747
video/avi,68963224,7200200,71747
video/avi,28700706,2999800,71676
video/avi,28700706,2999800,71676
video/avi,31561978,3300080,71648
video/avi,31561978,3300080,71648
video/avi,28665420,3000160,71593
video/avi,28665420,3000160,71593
video/avi,28623732,2999880,71477
video/avi,28623732,2999880,71477
video/avi,31382672,3299880,71230
video/avi,31382672,3299880,71230
video/avi,28525862,3000080,71138
video/avi,28525862,3000080,71138
video/avi,28478268,3000080,71087
video/avi,28478268,3000080,71087
video/avi,31267204,3300040,70919
video/avi,31267204,3300040,70919
video/avi,28413356,3000120,70897
video/avi,28413356,3000120,70897
video/avi,31241264,3300080,70888
video/avi,31241264,3300080,70888
video/avi,28379314,3000120,70847
video/avi,28379314,3000120,70847
video/avi,31187846,3300080,70744
video/avi,31196760,3300040,70673
video/avi,31196760,3300040,70673
video/avi,101898902,10800240,70599
video/avi,101898902,10800240,70599
video/avi,31074064,3300120,70477
video/avi,31074064,3300120,70477
video/avi,28249680,2999880,70470
video/avi,28249680,2999880,70470
video/avi,28242266,3000040,70444
video/avi,28242266,3000040,70444
video/avi,28228814,3000080,70441
video/avi,28228814,3000080,70441
video/avi,31082264,3300080,70432
video/avi,31082264,3300080,70432
video/avi,31034652,3299960,70361
video/avi,31034652,3299960,70361
video/avi,64817682,6900160,70296
video/avi,64817682,6900160,70296
video/avi,30992168,3300160,70276
video/avi,30992168,3300160,70276
video/avi,30904522,3300120,70072
video/avi,30904522,3300120,70072
video/avi,30860548,3300040,69912
video/avi,30860548,3300040,69912
video/avi,70081686,7500280,69900
video/avi,27978618,3000080,69762
video/avi,30756244,3300080,69710
video/avi,30756244,3300080,69710
video/avi,30698086,3300080,69560
video/avi,30698086,3300080,69560
video/avi,30675638,3300080,69493
video/avi,30675638,3300080,69493
video/avi,30677984,3300080,69490
video/avi,30677984,3300080,69490
video/avi,30674622,3300080,69484
video/avi,30674622,3300080,69484
video/avi,27870508,3000040,69467
video/avi,27870508,3000040,69467
video/avi,27899560,3000080,69435
video/avi,27899560,3000080,69435
video/avi,30592910,3300120,69312
video/avi,30592910,3300120,69312
video/avi,30586002,3300040,69291
video/avi,30586002,3300040,69291
video/avi,27791242,3000080,69239
video/avi,27791242,3000080,69239
video/avi,30564302,3300160,69220
video/avi,30564302,3300160,69220
video/avi,27711654,3000040,69002
video/avi,27711654,3000040,69002
video/avi,27690752,2999960,68984
video/avi,27690752,2999960,68984
video/avi,27713122,3000040,68977
video/avi,27713122,3000040,68977
video/avi,27639862,3000000,68868
video/avi,27639862,3000000,68868
video/avi,27650784,3000080,68856
video/avi,27650784,3000080,68856
video/avi,63526120,6900160,68815
video/avi,63526120,6900160,68815
video/avi,60822124,6600080,68811
video/avi,60822124,6600080,68811
video/avi,30399056,3300040,68805
video/avi,30399056,3300040,68805
video/avi,30392230,3300080,68768
video/avi,30392230,3300080,68768
video/avi,27586250,3000040,68658
video/avi,27586250,3000040,68658
video/avi,27577418,3000080,68638
video/avi,27577418,3000080,68638
video/avi,30292574,3300120,68570
video/avi,30292574,3300120,68570
video/avi,27543164,3000120,68542
video/avi,27543164,3000120,68542
video/avi,30281000,3300040,68535
video/avi,30281000,3300040,68535
video/avi,30274072,3300000,68526
video/avi,30274072,3300000,68526
video/avi,27500538,2999880,68509
video/avi,27500538,2999880,68509
video/avi,30261620,3300000,68468
video/avi,30261620,3300000,68468
video/avi,30245784,3300080,68457
video/avi,30245784,3300080,68457
video/avi,27498888,3000040,68452
video/avi,27486780,3000040,68449
video/avi,27486780,3000040,68449
video/avi,30181032,3299960,68316
video/avi,30181032,3299960,68316
video/avi,27399880,3000040,68228
video/avi,27399880,3000040,68228
video/avi,30152670,3300040,68220
video/avi,30152670,3300040,68220
video/avi,30098092,3300000,68110
video/avi,30098092,3300000,68110
video/avi,30080292,3300000,67985
video/avi,30080292,3300000,67985
video/avi,30015822,3300080,67908
video/avi,30015822,3300080,67908
video/avi,29997908,3300040,67864
video/avi,29997908,3300040,67864
video/avi,29988330,3299920,67841
video/avi,29988330,3299920,67841
video/avi,29985230,3300560,67820
video/avi,29985230,3300560,67820
video/avi,29936656,3300120,67647
video/avi,29936656,3300120,67647
video/avi,288360036,31800880,67644
video/avi,288360036,31800880,67644
video/avi,29882700,3300080,67542
video/avi,29882700,3300080,67542
video/avi,62393054,6900040,67474
video/avi,62393054,6900040,67474
video/avi,27118842,3000120,67473
video/avi,27118842,3000120,67473
video/avi,27096096,3000160,67409
video/avi,27096096,3000160,67409
video/avi,29810088,3300080,67407
video/avi,29810088,3300080,67407
video/avi,65004298,7200160,67383
video/avi,65004298,7200160,67383
video/avi,29787404,3300160,67359
video/avi,29787404,3300160,67359
video/avi,29815464,3300080,67354
video/avi,29815464,3300080,67354
video/avi,27022466,3000160,67194
video/avi,27022466,3000160,67194
video/avi,29688258,3300080,67111
video/avi,29688258,3300080,67111
video/avi,29693490,3300120,67111
video/avi,29693490,3300120,67111
video/avi,29700342,3300000,67109
video/avi,29700342,3300000,67109
video/avi,64819700,7200120,67107
video/avi,64819700,7200120,67107
video/avi,26989150,3000080,67097
video/avi,26989150,3000080,67097
video/avi,29674854,3300040,67097
video/avi,29674854,3300040,67097
video/avi,26922016,3000160,66940
video/avi,26922016,3000160,66940
video/avi,29616378,3300040,66907
video/avi,29616378,3300040,66907
video/avi,26903180,3000040,66836
video/avi,26903180,3000040,66836
video/avi,29568966,3300080,66825
video/avi,29568966,3300080,66825
video/avi,26892522,3000200,66780
video/avi,26892522,3000200,66780
video/avi,29524350,3300040,66686
video/avi,29524350,3300040,66686
video/avi,26781038,3000120,66486
video/avi,26781038,3000120,66486
video/avi,29423916,3300080,66433
video/avi,29423916,3300080,66433
video/avi,29405608,3300040,66406
video/avi,29405608,3300040,66406
video/avi,26720156,2999920,66383
video/avi,26720156,2999920,66383
video/avi,29358002,3300080,66332
video/avi,29358002,3300080,66332
video/avi,29359848,3300080,66320
video/avi,29359848,3300080,66320
video/avi,29351754,3300120,66246
video/avi,29351754,3300120,66246
video/avi,26645192,3000040,66211
video/avi,26645192,3000040,66211
video/avi,26641034,3000000,66159
video/avi,26641034,3000000,66159
video/avi,29254198,3300000,66078
video/avi,29254198,3300000,66078
video/avi,26579446,3000240,65936
video/avi,26579446,3000240,65936
video/avi,29168146,3299920,65869
video/avi,29168146,3299920,65869
video/avi,29193492,3300080,65832
video/avi,29193492,3300080,65832
video/avi,29158856,3300080,65758
video/avi,29158856,3300080,65758
video/avi,26478326,3000080,65750
video/avi,26478326,3000080,65750
video/avi,60878730,6900160,65737
video/avi,60878730,6900160,65737
video/avi,26426514,2999960,65620
video/avi,26426514,2999960,65620
video/avi,26442540,3000160,65616
video/avi,26442540,3000160,65616
video/avi,29056256,3300040,65584
video/avi,29047784,3300120,65531
video/avi,29047784,3300120,65531
video/avi,29034694,3300080,65529
video/avi,29034694,3300080,65529
video/avi,26410370,2999920,65518
video/avi,26410370,2999920,65518
video/avi,29010484,3300080,65486
video/avi,29010484,3300080,65486
video/avi,29014736,3300120,65467
video/avi,29014736,3300120,65467
video/avi,29004848,3299840,65454
video/avi,29004848,3299840,65454
video/avi,26345966,3000040,65384
video/avi,26345966,3000040,65384
video/avi,28951598,3300080,65299
video/avi,28941774,3300040,65298
video/avi,28941774,3300040,65298
video/avi,28913868,3300080,65230
video/avi,28913868,3300080,65230
video/avi,28896912,3300080,65188
video/avi,28896912,3300080,65188
video/avi,28873982,3300080,65144
video/avi,28873982,3300080,65144
video/avi,62976958,7200200,65085
video/avi,62976958,7200200,65085
video/avi,26237734,3000040,65065
video/avi,26237734,3000040,65065
video/avi,31457126,3600160,65046
video/avi,31457126,3600160,65046
video/avi,26231848,3000040,64996
video/avi,26231848,3000040,64996
video/avi,26172842,3000120,64937
video/avi,26172842,3000120,64937
video/avi,28762770,3300160,64858
video/avi,28762770,3300160,64858
video/avi,26134114,3000160,64806
video/avi,26134114,3000160,64806
video/avi,28737124,3300200,64802
video/avi,28737124,3300200,64802
video/avi,28769568,3300080,64796
video/avi,28769568,3300080,64796
video/avi,28666876,3300040,64641
video/avi,28666876,3300040,64641
video/avi,26032980,3000200,64568
video/avi,26032980,3000200,64568
video/avi,59926744,6900040,64560
video/avi,59926744,6900040,64560
video/avi,28568250,3300040,64384
video/avi,28568250,3300040,64384
video/avi,25937838,3000000,64312
video/avi,25890562,3000200,64182
video/avi,25890562,3000200,64182
video/avi,25902022,3000040,64177
video/avi,25902022,3000040,64177
video/avi,25826730,3000080,64015
video/avi,25826730,3000080,64015
video/avi,28409664,3300080,63987
video/avi,28409664,3300080,63987
video/avi,59366858,6900080,63976
video/avi,59366858,6900080,63976
video/avi,59355862,6900160,63962
video/avi,59355862,6900160,63962
video/avi,28399998,3300000,63954
video/avi,28399998,3300000,63954
video/avi,25800786,3000000,63950
video/avi,25800786,3000000,63950
video/avi,25785138,3000000,63864
video/avi,25785138,3000000,63864
video/avi,28343358,3300040,63852
video/avi,28343358,3300040,63852
video/avi,28308422,3299920,63803
video/avi,28308422,3299920,63803
video/avi,28266294,3300120,63670
video/avi,28266294,3300120,63670
video/avi,28265656,3300120,63608
video/avi,28265656,3300120,63608
video/avi,25671176,3000040,63607
video/avi,25671176,3000040,63607
video/avi,28196600,3300120,63498
video/avi,28196600,3300120,63498
video/avi,58961338,6900200,63492
video/avi,58961338,6900200,63492
video/avi,28200792,3300040,63474
video/avi,28200792,3300040,63474
video/avi,25639982,3000040,63472
video/avi,25639982,3000040,63472
video/avi,28167942,3300000,63389
video/avi,28167942,3300000,63389
video/avi,28145892,3300080,63384
video/avi,28145892,3300080,63384
video/avi,25562620,3000040,63293
video/avi,28102032,3300000,63264
video/avi,28102032,3300000,63264
video/avi,25545230,3000000,63229
video/avi,25545230,3000000,63229
video/avi,28062548,3300120,63177
video/avi,25481822,3000040,63116
video/avi,25481822,3000040,63116
video/avi,28032750,3300120,63064
video/avi,28032750,3300120,63064
video/avi,27988064,3300080,62995
video/avi,27993808,3300040,62967
video/avi,27993808,3300040,62967
video/avi,27959960,3299840,62940
video/avi,27959960,3299840,62940
video/avi,25438362,2999840,62938
video/avi,25438362,2999840,62938
video/avi,58490436,6900240,62922
video/avi,58490436,6900240,62922
video/avi,25406050,3000080,62910
video/avi,25406050,3000080,62910
video/avi,27959688,3300120,62892
video/avi,27959688,3300120,62892
video/avi,27895230,3300080,62769
video/avi,27894260,3299960,62761
video/avi,27894260,3299960,62761
video/avi,27893016,3300080,62750
video/avi,27893016,3300080,62750
video/avi,27890552,3300080,62748
